match_id,match_date,match_time,hometeam,awayteam,bet_name,probability,odds,EV,Kelly,stake,bankroll_if_win,bankroll_if_lose,expected_bankroll,
2291320,2025-09-12,20:15:00,A. Dzerzhinsk,S. Mozyr,"Maç Sonucu ve 1,5 Gol Alt/Üst :: MS 1 ve 1,5 Alt",13,"9,03","1,1739","0,0216562889165629","2,16562889165629","1,1739","0,978343711083437","1,00376602864259",
2282117,2025-09-12,20:30:00,Telecom Egypt,Aswan,Toplam Gol Tek/Çift :: Tek,56,"1,81","1,0136","0,0167901234567903","1,67901234567903","1,0136","0,98320987654321","1,00022834567901",
2282385,2025-09-12,20:30:00,Chateauroux,Saint Brieuc,Maç Skoru :: 3:2,6,37,"2,22","0,0338888888888889","3,38888888888889","2,22","0,966111111111111","1,04134444444444",
2282403,2025-09-12,20:30:00,Versailles 78,Concarneau,Maç Skoru :: 1:4,3,105,"3,15","0,0206730769230769","2,06730769230769","3,15","0,979326923076923","1,04444711538462",
2282415,2025-09-12,20:30:00,Std. Nyonnis,Stade Ouchy,Maç Sonucu ve Karşılıklı Gol :: MS X ve Yok,8,"17,3","1,384","0,023558282208589","2,3558282208589","1,384","0,976441717791411","1,0090463803681",
2282449,2025-09-12,20:30:00,Sportfreunde,Paderborn II,Maç Sonucu :: MS X,31,"3,51","1,0881","0,0350996015936255","3,50996015936255","1,0881","0,964900398406375","1,0030922749004",
2282559,2025-09-12,20:30:00,Quevilly,Aubagne FC,Maç Skoru :: 1:4,4,90,"3,6","0,0292134831460674","2,92134831460674","3,6","0,970786516853933","1,07595505617978",
2282608,2025-09-12,20:30:00,IF Boljan Falkenberg,Lindome,Toplam Gol Tek/Çift :: Tek,61,"1,66","1,0126","0,019090909090909","1,9090909090909","1,0126","0,980909090909091","1,00024054545455",
2372547,2025-09-12,20:30:00,Dijon,Villefranche,Maç Skoru :: 2:3,6,73,"4,38","0,0469444444444445","4,69444444444445","4,38","0,953055555555556","1,15867222222222",
2372548,2025-09-12,20:30:00,Le Puy Foot,FC Rouen,Maç Skoru :: 1:4,3,95,"2,85","0,0196808510638298","1,96808510638298","2,85","0,98031914893617","1,03640957446809",
