match_date,match_time,match_id,hometeam,awayteam,bet_name,probability,odds,EV,b,q,f_star
2025-09-21,20:30:00,2303037,Independiente,San Lorenzo,"Toplam Gol Alt/Üst :: 2,5 Üst",55,"3,07","1,6885","2,07",45,"33,2608695652174"
2025-09-21,13:00:00,2303271,Seoul,Gwangju,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,72,"1,72","1,2384","0,72",28,"33,1111111111111"
2025-09-20,17:00:00,2300123,Morecambe,Wealdstone,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",83,"1,34","1,1122","0,34",17,33
2025-09-20,16:00:00,2300276,Loddefjord,Askoey FK,"Deplasman Gol Alt/Üst :: Dep 2,5 Alt",68,"1,91","1,2988","0,91",32,"32,8351648351648"
2025-09-20,15:30:00,2299960,Ullern,Alta IF 2,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,72,"1,71","1,2312","0,71",28,"32,5633802816901"
2025-09-21,00:30:00,2303384,Botafogo,A.Mineiro,"Toplam Gol Alt/Üst :: 2,5 Üst",63,"2,21","1,3923","1,21",37,"32,4214876033058"
2025-09-21,22:00:00,2305846,Real de Banjul,FAR Rabat,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",58,"2,64","1,5312","1,64",42,"32,390243902439"
2025-09-20,19:45:00,2300266,Groningen,Telstar,"Toplam Gol Alt/Üst :: 1,5 Üst",84,"1,31","1,1004","0,31",16,"32,3870967741936"
2025-09-21,10:30:00,2303109,Cheonan City FC,Hwaseong,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,84,"1,31","1,1004","0,31",16,"32,3870967741936"
2025-09-21,14:00:00,2301168,Dukla Prag,Bohemians Prag,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,84,"1,31","1,1004","0,31",16,"32,3870967741936"
2025-09-20,17:00:00,2301138,Woking,Forest Green,"Toplam Gol Alt/Üst :: 1,5 Üst",84,"1,31","1,1004","0,31",16,"32,3870967741936"
2025-09-21,13:00:00,2303271,Seoul,Gwangju,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",84,"1,31","1,1004","0,31",16,"32,3870967741936"
2025-09-20,15:00:00,2301242,Middelfart,Kolding,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",80,"1,42","1,136","0,42",20,"32,3809523809524"
2025-09-20,15:00:00,2301108,Brodd,Vaag IK,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 1,5 Alt",80,"1,42","1,136","0,42",20,"32,3809523809524"
2025-09-20,15:00:00,2300616,Torvastad,Stord,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 1,5 Alt",80,"1,42","1,136","0,42",20,"32,3809523809524"
2025-09-21,10:30:00,2303325,Ulsan Hora,Anyang,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,79,"1,45","1,1455","0,45",21,"32,3333333333333"
2025-09-21,20:30:00,2303037,Independiente,San Lorenzo,Karşılıklı Gol :: KG Var,59,"2,53","1,4927","1,53",41,"32,202614379085"
2025-09-21,18:30:00,2352502,Mariehamn,Vaasan Ps,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,86,"1,26","1,0836","0,26",14,"32,1538461538462"
2025-09-20,21:00:00,2300820,Sturm Gr.(A),Austria Wien II,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,86,"1,26","1,0836","0,26",14,"32,1538461538462"
2025-09-20,19:00:00,2300979,Sparta Prag,V. Plzen,İlk Yarı Karşılıklı Gol :: İY KG Yok,86,"1,26","1,0836","0,26",14,"32,1538461538462"
2025-09-20,17:00:00,2301300,Ards,Armagh City FC,"Toplam Gol Alt/Üst :: 4,5 Alt",86,"1,26","1,0836","0,26",14,"32,1538461538462"
2025-09-22,02:30:00,2304071,Santos,Sao Paulo,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,68,"1,89","1,2852","0,89",32,"32,0449438202247"
2025-09-21,02:30:00,2300936,Inter Miami,DC United,"Toplam Gol Alt/Üst :: 4,5 Alt",82,"1,36","1,1152","0,36",18,32
2025-09-21,04:00:00,2303342,Venados,CD Mineros De Zacate,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,82,"1,36","1,1152","0,36",18,32
2025-09-20,21:00:00,2299798,Mamel Sundow,Durban City FC 2024,"Toplam Gol Alt/Üst :: 1,5 Üst",82,"1,36","1,1152","0,36",18,32
2025-09-20,16:00:00,2303836,Keçiörengücü,Bodrum FK,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",77,"1,51","1,1627","0,51",23,"31,9019607843137"
2025-09-20,21:45:00,2298122,Anderlecht,Antwerp,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,77,"1,51","1,1627","0,51",23,"31,9019607843137"
2025-09-20,22:00:00,2304119,Vitoria BA,Fluminense,"Toplam Gol Alt/Üst :: 1,5 Üst",77,"1,51","1,1627","0,51",23,"31,9019607843137"
2025-09-20,18:00:00,2377183,MC EL Bayadh,Belouizdad,"Toplam Gol Alt/Üst :: 1,5 Üst",75,"1,58","1,185","0,58",25,"31,8965517241379"
2025-09-21,17:00:00,2303768,Baltika,Rostov,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,71,"1,74","1,2354","0,74",29,"31,8108108108108"
2025-09-20,17:00:00,2300109,Walsall,Tranmere,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,71,"1,74","1,2354","0,74",29,"31,8108108108108"
2025-09-21,20:30:00,2303037,Independiente,San Lorenzo,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",69,"1,83","1,2627","0,83",31,"31,6506024096385"
2025-09-21,10:30:00,2303049,Ansan Greene,Cheongju FC,Toplam Gol Tek/Çift :: Tek,68,"1,88","1,2784","0,88",32,"31,6363636363636"
2025-09-20,16:00:00,2343317,Porthmadog FC,Denbigh Town,"Toplam Gol Alt/Üst :: 3,5 Alt",64,"2,11","1,3504","1,11",36,"31,5675675675676"
2025-09-21,17:00:00,2303523,Başakşehir,Alanyaspor,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,76,"1,54","1,1704","0,54",24,"31,5555555555556"
2025-09-22,02:30:00,2304071,Santos,Sao Paulo,"Toplam Gol Alt/Üst :: 1,5 Üst",76,"1,54","1,1704","0,54",24,"31,5555555555556"
2025-09-20,16:00:00,2303836,Keçiörengücü,Bodrum FK,"Toplam Gol Alt/Üst :: 1,5 Üst",83,"1,33","1,1039","0,33",17,"31,4848484848485"
2025-09-20,16:30:00,2301249,Llanelli AFC,Colwyn Bay,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,83,"1,33","1,1039","0,33",17,"31,4848484848485"
2025-09-21,17:00:00,2303523,Başakşehir,Alanyaspor,"Toplam Gol Alt/Üst :: 1,5 Üst",83,"1,33","1,1039","0,33",17,"31,4848484848485"
2025-09-22,16:00:00,2305945,Sheff Utd U21,Huddersfield Town U2,İlk Yarı Karşılıklı Gol :: İY KG Yok,83,"1,33","1,1039","0,33",17,"31,4848484848485"
2025-09-20,17:30:00,2393335,AS Gabes,CS Sfaxien,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",73,"1,65","1,2045","0,65",27,"31,4615384615385"
2025-09-20,17:00:00,2299796,Wycombe,Northampton,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,73,"1,65","1,2045","0,65",27,"31,4615384615385"
2025-09-21,20:00:00,2303898,S. Trnava,Z Michalovce,"Toplam Gol Alt/Üst :: 4,5 Alt",85,"1,28","1,088","0,28",15,"31,4285714285714"
2025-09-21,18:00:00,2299917,IMT Beograd,Radnicki Nis,İlk Yarı Karşılıklı Gol :: İY KG Yok,85,"1,28","1,088","0,28",15,"31,4285714285714"
2025-09-20,18:00:00,2301270,AE Kifisia,Aris ,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",74,"1,61","1,1914","0,61",26,"31,3770491803279"
2025-09-20,17:30:00,2393335,AS Gabes,CS Sfaxien,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,65,"2,04","1,326","1,04",35,"31,3461538461539"
2025-09-20,17:30:00,2393335,AS Gabes,CS Sfaxien,"Toplam Gol Alt/Üst :: 2,5 Üst",56,"2,78","1,5568","1,78",44,"31,2808988764045"
2025-09-20,17:00:00,2300114,Stevenage,Exeter City,"Toplam Gol Alt/Üst :: 2,5 Üst",64,"2,1","1,344","1,1",36,"31,2727272727273"
2025-09-21,22:45:00,2302969,Godoy Cruz,Instituto,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",79,"1,44","1,1376","0,44",21,"31,2727272727273"
2025-09-20,19:00:00,2300971,Ham-Kam II,Bjoerkelangen,"Toplam Gol Alt/Üst :: 4,5 Alt",79,"1,44","1,1376","0,44",21,"31,2727272727273"
2025-09-20,17:00:00,2300103,Boston Utd,Boreham Wood,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",79,"1,44","1,1376","0,44",21,"31,2727272727273"
2025-09-21,13:00:00,2303271,Seoul,Gwangju,"Toplam Gol Alt/Üst :: 1,5 Üst",79,"1,44","1,1376","0,44",21,"31,2727272727273"
2025-09-20,20:30:00,2303022,Barracas,Sarmiento,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",79,"1,44","1,1376","0,44",21,"31,2727272727273"
2025-09-20,17:00:00,2300313,Banbury Utd,Spalding United,"Toplam Gol Alt/Üst :: 2,5 Üst",69,"1,82","1,2558","0,82",31,"31,1951219512195"
2025-09-21,20:15:00,2303647,Viking,Molde,"Ev Sahibi Gol Alt/Üst :: Ev 2,5 Alt",78,"1,47","1,1466","0,47",22,"31,1914893617021"
2025-09-20,15:00:00,2300616,Torvastad,Stord,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Alt",75,"1,57","1,1775","0,57",25,"31,140350877193"
2025-09-20,15:30:00,2299960,Ullern,Alta IF 2,"İlk Yarı Gol Alt/Üst :: İY 2,5 Alt",75,"1,57","1,1775","0,57",25,"31,140350877193"
2025-09-23,03:00:00,2302952,CA Belgrano,New Old Boys,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",81,"1,38","1,1178","0,38",19,31
2025-09-20,19:30:00,2303392,Andorra,Mirandes,"Toplam Gol Alt/Üst :: 1,5 Üst",81,"1,38","1,1178","0,38",19,31
2025-09-20,18:00:00,2387935,FC Minsk 2,FK Bumprom,"Toplam Gol Alt/Üst :: 3,5 Alt",73,"1,64","1,1972","0,64",27,"30,8125"
2025-09-21,22:30:00,2300037,Casa Pia,Famalicao,"Toplam Gol Alt/Üst :: 2,5 Üst",60,"2,37","1,422","1,37",40,"30,8029197080292"
2025-09-21,22:00:00,2305846,Real de Banjul,FAR Rabat,"Toplam Gol Alt/Üst :: 2,5 Üst",69,"1,81","1,2489","0,81",31,"30,7283950617284"
2025-09-20,16:30:00,2300139,Hoffenheim,Bayern Münih,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,76,"1,53","1,1628","0,53",24,"30,7169811320755"
2025-09-21,05:30:00,2303211,LA Galaxy,Cincinnati,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,84,"1,3","1,092","0,3",16,"30,6666666666667"
2025-09-21,02:30:00,2300812,Orlando C.,Nashville SC,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,84,"1,3","1,092","0,3",16,"30,6666666666667"
2025-09-20,17:00:00,2300523,Taborsko,SK Lisen,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,84,"1,3","1,092","0,3",16,"30,6666666666667"
2025-09-21,22:30:00,2377211,Guarani Asuncion,N. Asuncion,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,84,"1,3","1,092","0,3",16,"30,6666666666667"
2025-09-20,22:45:00,2303354,Union Santa Fe,Ind. Mendoza,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",84,"1,3","1,092","0,3",16,"30,6666666666667"
2025-09-21,02:30:00,2301266,Columbus,Toronto,"Toplam Gol Alt/Üst :: 4,5 Alt",84,"1,3","1,092","0,3",16,"30,6666666666667"
2025-09-21,14:00:00,2298243,Bate Borisov,A. Dzerzhinsk,"Toplam Gol Alt/Üst :: 3,5 Alt",84,"1,3","1,092","0,3",16,"30,6666666666667"
2025-09-21,21:15:00,2359726,Primorje,Celje,"Toplam Gol Alt/Üst :: 4,5 Alt",82,"1,35","1,107","0,35",18,"30,5714285714286"
2025-09-21,01:00:00,2303357,CA Tigre,Aldosivi,Karşılıklı Gol :: KG Var,59,"2,44","1,4396","1,44",41,"30,5277777777778"
2025-09-20,17:00:00,2300851,Derby County,Preston,"Toplam Gol Alt/Üst :: 1,5 Üst",75,"1,56","1,17","0,56",25,"30,3571428571429"
2025-09-20,18:00:00,2377051,Bolivar,Academia del Balompi,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 1,5 Alt",75,"1,56","1,17","0,56",25,"30,3571428571429"
2025-09-20,21:00:00,2300736,L. Zagreb,VSN Varazdin,Toplam Gol Tek/Çift :: Tek,67,"1,9","1,273","0,9",33,"30,3333333333333"
2025-09-21,22:45:00,2302969,Godoy Cruz,Instituto,"Toplam Gol Alt/Üst :: 2,5 Üst",55,"2,82","1,551","1,82",45,"30,2747252747253"
2025-09-22,22:00:00,2305961,Millwall,Watford,"Toplam Gol Alt/Üst :: 1,5 Üst",78,"1,46","1,1388","0,46",22,"30,1739130434783"
2025-09-20,15:00:00,2303850,Girona,Levante,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,78,"1,46","1,1388","0,46",22,"30,1739130434783"
2025-09-20,16:00:00,2300859,Molde II,Fk Kvik Trondheim,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 1,5 Alt",79,"1,43","1,1297","0,43",21,"30,1627906976744"
2025-09-20,22:45:00,2303354,Union Santa Fe,Ind. Mendoza,"Toplam Gol Alt/Üst :: 1,5 Üst",79,"1,43","1,1297","0,43",21,"30,1627906976744"
2025-09-21,23:30:00,2304107,Internacional,Gremio,"Toplam Gol Alt/Üst :: 1,5 Üst",79,"1,43","1,1297","0,43",21,"30,1627906976744"
2025-09-23,03:05:00,2383089,All Boys,Deportivo Madryn,"Toplam Gol Alt/Üst :: 1,5 Üst",71,"1,71","1,2141","0,71",29,"30,1549295774648"
2025-09-21,15:00:00,2303107,Pors Fotball 2,IF Ready,"Deplasman Gol Alt/Üst :: Dep 2,5 Alt",71,"1,71","1,2141","0,71",29,"30,1549295774648"
2025-09-20,20:30:00,2303022,Barracas,Sarmiento,"Toplam Gol Alt/Üst :: 2,5 Üst",55,"2,81","1,5455","1,81",45,"30,1381215469613"
2025-09-20,20:00:00,2303528,Trabzonspor,Gaziantep,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,77,"1,49","1,1473","0,49",23,"30,0612244897959"
2025-09-20,17:00:00,2301251,Stenhousemur,Peterhead,"Ev Sahibi Gol Alt/Üst :: Ev 2,5 Alt",86,"1,25","1,075","0,25",14,30
2025-09-21,20:15:00,2297919,Mechelen,Cercle Brugge,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,86,"1,25","1,075","0,25",14,30
2025-09-20,14:30:00,2299781,Leicester,Coventry City,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,86,"1,25","1,075","0,25",14,30
2025-09-20,17:00:00,2301162,Aldershot,Hartlepool,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,86,"1,25","1,075","0,25",14,30
2025-09-22,20:00:00,2305893,Randers,Nordsjælland,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,86,"1,25","1,075","0,25",14,30
2025-09-22,22:00:00,2305961,Millwall,Watford,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,70,"1,75","1,225","0,75",30,30
2025-09-20,14:30:00,2300764,Cambridge,Fleetwood,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,70,"1,75","1,225","0,75",30,30
2025-09-20,18:15:00,2300436,Monza,Sampdoria,"Toplam Gol Alt/Üst :: 1,5 Üst",80,"1,4","1,12","0,4",20,30
2025-09-20,21:00:00,2300831,Orbit College FC,Tshakhuma Ts,"Toplam Gol Alt/Üst :: 2,5 Üst",53,"3,04","1,6112","2,04",47,"29,9607843137255"
2025-09-20,19:00:00,2303369,Verona,Juventus,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",68,"1,84","1,2512","0,84",32,"29,9047619047619"
2025-09-20,17:00:00,2300417,Flekkeroy,Sandnes ULF,"Deplasman Gol Alt/Üst :: Dep 2,5 Alt",68,"1,84","1,2512","0,84",32,"29,9047619047619"
2025-09-20,14:00:00,2300982,Sotra ,P. Grenland,"Toplam Gol Alt/Üst :: 4,5 Alt",83,"1,32","1,0956","0,32",17,"29,875"
2025-09-20,16:00:00,2300859,Molde II,Fk Kvik Trondheim,İlk Yarı Karşılıklı Gol :: İY KG Yok,76,"1,52","1,1552","0,52",24,"29,8461538461539"
2025-09-20,22:00:00,2304077,Almeria,S.Gijon,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,76,"1,52","1,1552","0,52",24,"29,8461538461539"
2025-09-21,17:30:00,2300974,Tondela,Estrela Amadora,"Toplam Gol Alt/Üst :: 1,5 Üst",76,"1,52","1,1552","0,52",24,"29,8461538461539"
2025-09-20,15:00:00,2300210,Ingolstadt,Wehen,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,81,"1,37","1,1097","0,37",19,"29,6486486486486"
2025-09-20,14:00:00,2300798,Braunschweig,Elversberg,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",81,"1,37","1,1097","0,37",19,"29,6486486486486"
2025-09-21,18:00:00,2300299,Grazer AK,Rapid Wien,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",81,"1,37","1,1097","0,37",19,"29,6486486486486"
2025-09-21,18:00:00,2303663,KFC Komarno,Zilina,"Toplam Gol Alt/Üst :: 2,5 Üst",75,"1,55","1,1625","0,55",25,"29,5454545454545"
2025-09-20,18:30:00,2300273,Casertana,Cosenza C.,Toplam Gol Tek/Çift :: Tek,67,"1,88","1,2596","0,88",33,"29,5"
2025-09-20,17:00:00,2300770,Bath City,Chelmsford C,Toplam Gol Tek/Çift :: Tek,67,"1,88","1,2596","0,88",33,"29,5"
2025-09-20,15:00:00,2301242,Middelfart,Kolding,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",73,"1,62","1,1826","0,62",27,"29,4516129032258"
2025-09-21,13:00:00,2303169,Pohang S.,Jeju Utd.,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,73,"1,62","1,1826","0,62",27,"29,4516129032258"
2025-09-20,14:00:00,2300153,Hertha Berlin,Paderborn,"Toplam Gol Alt/Üst :: 1,5 Üst",85,"1,27","1,0795","0,27",15,"29,4444444444445"
2025-09-20,16:00:00,2300632,Karvina,Jablonec,İlk Yarı Karşılıklı Gol :: İY KG Yok,85,"1,27","1,0795","0,27",15,"29,4444444444445"
2025-09-21,10:30:00,2303325,Ulsan Hora,Anyang,"Toplam Gol Alt/Üst :: 1,5 Üst",85,"1,27","1,0795","0,27",15,"29,4444444444445"
2025-09-21,15:30:00,2301120,G. Leczna,Wisla Krakow,"Toplam Gol Alt/Üst :: 4,5 Alt",85,"1,27","1,0795","0,27",15,"29,4444444444445"
2025-09-20,17:00:00,2301028,IFK Skovde FK,Hassleholms,İlk Yarı Karşılıklı Gol :: İY KG Yok,85,"1,27","1,0795","0,27",15,"29,4444444444445"
2025-09-20,17:00:00,2299959,Slough Town,Hornchurch,"Toplam Gol Alt/Üst :: 1,5 Üst",85,"1,27","1,0795","0,27",15,"29,4444444444445"
2025-09-20,17:00:00,2299796,Wycombe,Northampton,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",85,"1,27","1,0795","0,27",15,"29,4444444444445"
2025-09-21,04:00:00,2301219,Metapan,CD Fas,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,85,"1,27","1,0795","0,27",15,"29,4444444444445"
2025-09-21,19:30:00,2300951,M. Boleslav,Banik Ostrava,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,85,"1,27","1,0795","0,27",15,"29,4444444444445"
2025-09-20,18:00:00,2349160,Arabi Doha,Al Duhail,"İlk Yarı Gol Alt/Üst :: İY 2,5 Alt",85,"1,27","1,0795","0,27",15,"29,4444444444445"
2025-09-20,19:30:00,2303532,Villarreal,Osasuna,"Toplam Gol Alt/Üst :: 2,5 Üst",66,"1,93","1,2738","0,93",34,"29,4408602150538"
2025-09-21,17:00:00,2303768,Baltika,Rostov,"Toplam Gol Alt/Üst :: 1,5 Üst",78,"1,45","1,131","0,45",22,"29,1111111111111"
2025-09-20,14:30:00,2300764,Cambridge,Fleetwood,"Toplam Gol Alt/Üst :: 1,5 Üst",78,"1,45","1,131","0,45",22,"29,1111111111111"
2025-09-20,17:00:00,2300109,Walsall,Tranmere,"Toplam Gol Alt/Üst :: 1,5 Üst",78,"1,45","1,131","0,45",22,"29,1111111111111"
2025-09-21,14:30:00,2297914,TSV Havelse,Duisburg,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",82,"1,34","1,0988","0,34",18,"29,0588235294117"
2025-09-21,20:00:00,2303872,Samsunspor,F.Karagümrük,"Toplam Gol Alt/Üst :: 1,5 Üst",82,"1,34","1,0988","0,34",18,"29,0588235294117"
2025-09-20,15:00:00,2301242,Middelfart,Kolding,"Toplam Gol Alt/Üst :: 1,5 Üst",82,"1,34","1,0988","0,34",18,"29,0588235294117"
2025-09-22,19:00:00,2305944,Sochi,CSKA,"Toplam Gol Alt/Üst :: 1,5 Üst",82,"1,34","1,0988","0,34",18,"29,0588235294117"
2025-09-21,03:30:00,2303145,Dallas,Colorado,İlk Yarı Karşılıklı Gol :: İY KG Yok,82,"1,34","1,0988","0,34",18,"29,0588235294117"
2025-09-20,19:15:00,2332782,Al Nasr Dubai,Al Ahli,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",82,"1,34","1,0988","0,34",18,"29,0588235294117"
2025-09-20,21:45:00,2303317,Udinese,Milan,"Toplam Gol Alt/Üst :: 2,5 Üst",64,"2,03","1,2992","1,03",36,"29,0485436893204"
2025-09-20,16:00:00,2300498,Venezia,Cesena,"Toplam Gol Alt/Üst :: 1,5 Üst",79,"1,42","1,1218","0,42",21,29
2025-09-20,16:30:00,2300139,Hoffenheim,Bayern Münih,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,76,"1,51","1,1476","0,51",24,"28,9411764705882"
2025-09-21,23:30:00,2303703,Recife,Corinthians,"Toplam Gol Alt/Üst :: 1,5 Üst",76,"1,51","1,1476","0,51",24,"28,9411764705882"
2025-09-20,17:30:00,2392844,JS Kairouanaise,ES Zarzis,"Toplam Gol Alt/Üst :: 1,5 Üst",72,"1,65","1,188","0,65",28,"28,9230769230769"
2025-09-21,08:00:00,2341976,Kwun Tong,Wofoo SE,"Deplasman Gol Alt/Üst :: Dep 2,5 Alt",65,"1,97","1,2805","0,97",35,"28,9175257731959"
2025-09-21,21:15:00,2359726,Primorje,Celje,"Deplasman Gol Alt/Üst :: Dep 2,5 Alt",70,"1,73","1,211","0,73",30,"28,9041095890411"
2025-09-20,17:00:00,2301109,Doncaster,Wimbledon,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",84,"1,29","1,0836","0,29",16,"28,8275862068966"
2025-09-21,03:30:00,2302929,Minnesota Utd.,Chicago Fire,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Hayır,84,"1,29","1,0836","0,29",16,"28,8275862068966"
2025-09-21,23:30:00,2304107,Internacional,Gremio,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",84,"1,29","1,0836","0,29",16,"28,8275862068966"
2025-09-21,04:07:00,2303134,CD Guadalajara,Dep. Toluca,"Toplam Gol Alt/Üst :: 3,5 Alt",80,"1,39","1,112","0,39",20,"28,7179487179487"
2025-09-21,17:30:00,2300974,Tondela,Estrela Amadora,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,67,"1,86","1,2462","0,86",33,"28,6279069767442"
2025-09-21,13:00:00,2303413,Madrid Ccf (K),Atl. Madrid (K),"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",74,"1,57","1,1618","0,57",26,"28,3859649122807"
2025-09-21,22:30:00,2300037,Casa Pia,Famalicao,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",74,"1,57","1,1618","0,57",26,"28,3859649122807"
2025-09-20,16:00:00,2300498,Venezia,Cesena,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,71,"1,68","1,1928","0,68",29,"28,3529411764706"
2025-09-23,03:05:00,2383089,All Boys,Deportivo Madryn,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",70,"1,72","1,204","0,72",30,"28,3333333333333"
2025-09-22,21:45:00,2323911,Athlone Town,Kerry FC,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,81,"1,36","1,1016","0,36",19,"28,2222222222222"
2025-09-20,15:00:00,2304102,Fredrikstad,Bryne,"Toplam Gol Alt/Üst :: 1,5 Üst",83,"1,31","1,0873","0,31",17,"28,1612903225807"
2025-09-20,17:00:00,2300296,Southport,Peterborough Sports,"Toplam Gol Alt/Üst :: 1,5 Üst",83,"1,31","1,0873","0,31",17,"28,1612903225807"
2025-09-21,19:30:00,2297991,Club Brugge,St. Truidense,"Toplam Gol Alt/Üst :: 4,5 Alt",83,"1,31","1,0873","0,31",17,"28,1612903225807"
2025-09-20,18:00:00,2300711,Vidago FC,S. Farense,Karşılıklı Gol :: KG Var,51,"3,14","1,6014","2,14",49,"28,1028037383178"
2025-09-21,17:15:00,2303388,Mallorca,Atl. Madrid,"Toplam Gol Alt/Üst :: 2,5 Üst",62,"2,12","1,3144","1,12",38,"28,0714285714286"
2025-09-20,17:00:00,2300015,Blackburn,Ipswich T.,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",77,"1,47","1,1319","0,47",23,"28,063829787234"
2025-09-23,03:05:00,2383089,All Boys,Deportivo Madryn,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",76,"1,5","1,14","0,5",24,28
2025-09-20,15:00:00,2299929,Troyes,Guingamp,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,76,"1,5","1,14","0,5",24,28
2025-09-21,19:15:00,2386844,KA Akureyri,KR Reykjavik,"Toplam Gol Alt/Üst :: 4,5 Alt",78,"1,44","1,1232","0,44",22,28
2025-09-20,19:15:00,2297941,Charleroi,Zulte Waregem,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,78,"1,44","1,1232","0,44",22,28
2025-09-20,19:00:00,2303369,Verona,Juventus,"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",78,"1,44","1,1232","0,44",22,28
2025-09-21,13:00:00,2303413,Madrid Ccf (K),Atl. Madrid (K),"İlk Yarı Gol Alt/Üst :: İY 0,5 Üst",78,"1,44","1,1232","0,44",22,28
2025-09-20,17:00:00,2301109,Doncaster,Wimbledon,"Toplam Gol Alt/Üst :: 1,5 Üst",78,"1,44","1,1232","0,44",22,28
2025-09-20,15:00:00,2300956,Naesby,Nykoebing,İkinci Yarı Karşılıklı Gol :: 2.Y KG Yok,78,"1,44","1,1232","0,44",22,28
2025-09-22,19:00:00,2305944,Sochi,CSKA,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",73,"1,6","1,168","0,6",27,28
